delivery_id,order_id,courier_id,distance_km,estimated_delivery_minutes,pickup_time,delivered_time,delivery_status,actual_delivery_minutes
DEL-000237,ORD-000237,CUR-0221,7.9,59,2024-10-19 19:17:00,2024-10-19 20:19:00,delivered,62.0
DEL-000238,ORD-000238,CUR-0030,8.8,78,2025-02-13 18:13:00,2025-02-13 19:36:00,delivered,83.0
DEL-000239,ORD-000239,CUR-0236,3.6,36,2025-12-02 23:48:00,2025-12-03 00:28:00,delivered,40.0
DEL-000240,ORD-000240,CUR-0052,7.0,64,2025-11-18 15:43:00,2025-11-18 16:57:00,delivered,74.0
DEL-000241,ORD-000241,CUR-0162,9.0,54,2025-11-08 11:24:00,2025-11-08 12:19:00,delivered,55.0
DEL-000242,ORD-000242,CUR-0009,3.2,48,2025-04-06 22:22:00,2025-04-06 23:13:00,delivered,51.0
DEL-000243,ORD-000243,CUR-0039,5.2,45,,,cancelled,
DEL-000244,ORD-000244,CUR-0216,5.3,60,2025-09-30 11:48:00,2025-09-30 12:47:00,delivered,59.0
DEL-000245,ORD-000245,CUR-0169,5.2,42,2025-02-13 12:04:00,2025-02-13 13:12:00,delivered,259.0
DEL-000246,ORD-000246,CUR-0071,5.7,59,2025-03-17 09:57:00,2025-03-17 11:01:00,delivered,64.0
DEL-000247,ORD-000247,CUR-0154,1.3,37,2025-09-27 23:26:00,2025-09-28 00:09:00,delivered,43.0
DEL-000248,ORD-000248,CUR-0034,8.5,76,2025-09-07 13:34:00,2025-09-07 14:51:00,delivered,77.0
DEL-000249,ORD-000249,CUR-0015,0.6,19,2025-11-12 21:40:00,2025-11-12 22:01:00,delivered,21.0
DEL-000250,ORD-000250,CUR-0072,6.2,60,2025-09-22 09:27:00,2025-09-22 10:26:00,delivered,59.0
DEL-000251,ORD-000251,CUR-0065,2.9,44,2025-12-27 00:05:00,2025-12-27 00:54:00,delivered,49.0
DEL-000252,ORD-000252,CUR-0076,3.5,50,2025-12-23 20:44:00,2025-12-23 22:07:00,delivered,83.0
DEL-000253,ORD-000253,CUR-0005,7.8,59,2024-05-24 20:57:00,2024-05-24 22:25:00,delivered,88.0
DEL-000254,ORD-000254,CUR-0142,5.8,56,2025-01-20 19:10:00,2025-01-20 20:03:00,delivered,53.0
DEL-000255,ORD-000255,CUR-0167,8.7,75,2025-10-10 23:45:00,2025-10-11 01:22:00,delivered,97.0
DEL-000256,ORD-000256,CUR-0217,7.3,48,2025-02-28 13:37:00,2025-02-28 14:22:00,delivered,45.0
DEL-000257,ORD-000257,CUR-0057,7.4,56,,,cancelled,
DEL-000258,ORD-000258,CUR-0203,6.8,58,2025-12-14 20:48:00,2025-12-14 21:48:00,delivered,60.0
DEL-000259,ORD-000259,CUR-0216,3.8,44,2025-11-06 15:09:00,2025-11-06 15:52:00,delivered,43.0
DEL-000260,ORD-000260,CUR-0064,8.4,59,2025-10-29 22:30:00,2025-10-29 23:31:00,delivered,61.0
DEL-000261,ORD-000261,CUR-0106,5.2,56,,,cancelled,
DEL-000262,ORD-000262,CUR-0207,1.9,33,2025-05-11 23:14:00,2025-05-12 00:09:00,delivered,55.0
DEL-000263,ORD-000263,CUR-0146,4.7,49,2024-07-11 19:39:00,2024-07-11 20:27:00,delivered,48.0
DEL-000264,ORD-000264,CUR-0100,7.8,53,2025-12-05 19:40:00,2025-12-05 20:59:00,delivered,79.0
DEL-000265,ORD-000265,CUR-0019,2.2,40,2025-12-19 23:05:00,2025-12-19 23:46:00,delivered,41.0
DEL-000266,ORD-000266,CUR-0233,9.2,70,2024-12-07 16:39:00,2024-12-07 17:53:00,delivered,74.0
DEL-000267,ORD-000267,CUR-0141,8.5,67,2025-12-22 12:01:00,2025-12-22 13:14:00,delivered,73.0
DEL-000268,ORD-000268,CUR-0123,2.7,44,,,cancelled,
DEL-000269,ORD-000269,CUR-0048,8.3,72,2025-10-25 22:59:00,2025-10-26 00:15:00,delivered,76.0
DEL-000270,ORD-000270,CUR-0013,3.8,43,2025-11-03 09:42:00,2025-11-03 10:22:00,delivered,40.0
DEL-000271,ORD-000271,CUR-0136,5.2,54,2024-12-15 23:34:00,2024-12-16 00:57:00,delivered,83.0
DEL-000272,ORD-000272,CUR-0230,7.2,49,2025-10-29 19:16:00,2025-10-29 20:15:00,delivered,59.0
DEL-000273,ORD-000273,CUR-0038,1.1,33,2025-12-19 22:57:00,2025-12-19 23:31:00,delivered,34.0
DEL-000274,ORD-000274,CUR-0219,8.1,66,2025-07-27 16:35:00,2025-07-27 17:39:00,delivered,64.0
DEL-000275,ORD-000275,CUR-0005,0.8,32,2025-10-23 13:49:00,2025-10-23 14:17:00,delivered,28.0
DEL-000276,ORD-000276,CUR-0152,2.3,45,2025-11-19 18:44:00,2025-11-19 19:24:00,delivered,40.0
DEL-000277,ORD-000277,CUR-0202,6.0,64,2024-05-21 18:48:00,2024-05-21 19:58:00,delivered,70.0
DEL-000278,ORD-000278,CUR-0167,6.5,48,2024-07-26 22:21:00,2024-07-26 23:15:00,delivered,54.0
DEL-000279,ORD-000279,CUR-0110,1.9,29,2025-12-23 23:41:00,2025-12-24 00:12:00,delivered,31.0
DEL-000280,ORD-000280,CUR-0033,4.4,43,2025-05-28 14:26:00,2025-05-28 15:10:00,delivered,44.0
DEL-000281,ORD-000281,CUR-0022,8.7,64,2025-08-01 23:24:00,2025-08-02 00:23:00,delivered,59.0
DEL-000282,ORD-000282,CUR-0026,4.8,47,2025-07-24 11:40:00,2025-07-24 12:28:00,delivered,48.0
DEL-000283,ORD-000283,CUR-0235,8.9,76,2024-11-21 23:06:00,2024-11-22 00:27:00,delivered,81.0
DEL-000284,ORD-000284,CUR-0079,7.1,64,2025-10-16 16:20:00,2025-10-16 18:04:00,delivered,104.0
DEL-000285,ORD-000285,CUR-0050,4.9,46,2025-02-27 15:30:00,2025-02-27 16:21:00,delivered,51.0
DEL-000286,ORD-000286,CUR-0127,4.8,52,2025-10-14 23:55:00,2025-10-15 01:12:00,delivered,77.0
DEL-000287,ORD-000287,CUR-0194,2.3,31,2025-12-29 10:18:00,2025-12-29 10:45:00,delivered,27.0
DEL-000288,ORD-000288,CUR-0191,5.7,54,2025-09-18 18:36:00,2025-09-18 19:34:00,delivered,58.0
DEL-000289,ORD-000289,CUR-0011,8.0,62,2025-09-19 12:53:00,2025-09-19 14:19:00,delivered,86.0
DEL-000290,ORD-000290,CUR-0141,2.2,34,2025-12-04 09:34:00,2025-12-04 10:07:00,delivered,33.0
DEL-000291,ORD-000291,CUR-0107,6.0,52,2025-05-03 11:47:00,2025-05-03 12:42:00,delivered,55.0
DEL-000292,ORD-000292,CUR-0106,8.3,60,2025-04-25 20:49:00,2025-04-25 21:51:00,delivered,62.0
DEL-000293,ORD-000293,CUR-0143,3.4,40,2025-01-31 16:38:00,2025-01-31 17:24:00,delivered,46.0
DEL-000294,ORD-000294,CUR-0222,8.2,65,2025-12-15 17:45:00,2025-12-15 18:47:00,delivered,62.0
DEL-000295,ORD-000295,CUR-0099,5.3,50,,,cancelled,
DEL-000296,ORD-000296,CUR-0001,2.2,31,2025-11-18 13:04:00,2025-11-18 13:38:00,delivered,34.0
DEL-000297,ORD-000297,CUR-0067,3.6,36,2024-06-30 23:41:00,2024-07-01 00:19:00,delivered,38.0
DEL-000298,ORD-000298,CUR-0013,2.9,43,2025-05-16 20:37:00,2025-05-16 21:21:00,delivered,44.0
DEL-000299,ORD-000299,CUR-0206,6.3,57,2024-09-09 15:33:00,2024-09-09 16:38:00,delivered,65.0
DEL-000300,ORD-000300,CUR-0195,0.6,28,2025-12-23 19:30:00,2025-12-23 19:53:00,delivered,23.0
DEL-000301,ORD-000301,CUR-0007,2.7,34,,,cancelled,
DEL-000302,ORD-000302,CUR-0011,6.6,59,2025-06-17 10:48:00,2025-06-17 11:53:00,delivered,65.0
DEL-000303,ORD-000303,CUR-0161,2.6,45,2025-06-25 22:13:00,2025-06-25 22:57:00,delivered,44.0
DEL-000304,ORD-000304,CUR-0083,9.2,67,2025-02-09 20:18:00,2025-02-09 21:47:00,delivered,89.0
DEL-000305,ORD-000305,CUR-0073,1.9,35,,,cancelled,
DEL-000306,ORD-000306,CUR-0034,6.7,64,2024-10-25 16:36:00,2024-10-25 18:03:00,delivered,259.0
DEL-000307,ORD-000307,CUR-0129,2.3,35,2025-09-25 13:11:00,2025-09-25 13:56:00,delivered,45.0
DEL-000308,ORD-000308,CUR-0248,8.7,67,2025-09-19 23:18:00,2025-09-20 00:58:00,delivered,100.0
DEL-000309,ORD-000309,CUR-0184,5.9,65,2025-03-31 17:16:00,2025-03-31 18:52:00,delivered,96.0
DEL-000310,ORD-000310,CUR-0222,1.6,30,,,delivered,29.0
DEL-000311,ORD-000311,CUR-0025,2.5,28,2025-08-23 00:04:00,2025-08-23 00:28:00,delivered,24.0
DEL-000312,ORD-000312,CUR-0103,3.5,44,2025-11-04 23:50:00,2025-11-05 00:41:00,delivered,51.0
DEL-000313,ORD-000313,CUR-0205,2.7,34,2025-06-06 20:38:00,2025-06-06 21:36:00,delivered,58.0
DEL-000314,ORD-000314,CUR-0174,6.7,50,2024-07-25 23:40:00,2024-07-26 00:32:00,delivered,52.0
DEL-000315,ORD-000315,CUR-0186,0.6,35,2025-07-09 12:26:00,2025-07-09 13:26:00,delivered,60.0
DEL-000316,ORD-000316,CUR-0230,6.8,59,2024-06-16 21:04:00,2024-06-16 22:08:00,delivered,64.0
DEL-000317,ORD-000317,CUR-0159,2.3,43,2025-12-21 23:31:00,2025-12-22 00:22:00,delivered,51.0
DEL-000318,ORD-000318,CUR-0105,5.7,54,2025-10-06 20:30:00,2025-10-06 21:25:00,delivered,55.0
DEL-000319,ORD-000319,CUR-0237,1.7,37,2025-06-07 18:29:00,2025-06-07 19:07:00,delivered,259.0
DEL-000320,ORD-000320,CUR-0137,0.5,25,2025-10-22 16:05:00,2025-10-22 16:36:00,delivered,31.0
DEL-000321,ORD-000321,CUR-0100,3.2,38,2025-12-06 18:11:00,2025-12-06 19:28:00,delivered,77.0
DEL-000322,ORD-000322,CUR-0102,5.2,40,2024-06-19 16:51:00,2024-06-19 17:53:00,delivered,62.0
DEL-000323,ORD-000323,CUR-0023,2.6,28,2025-12-30 09:45:00,2025-12-30 09:35:00,delivered,33.0
DEL-000324,ORD-000324,CUR-0003,6.3,56,2025-09-20 19:21:00,2025-09-20 20:13:00,delivered,52.0
DEL-000325,ORD-000325,CUR-0164,8.2,59,2025-08-14 14:49:00,2025-08-14 15:46:00,delivered,57.0
DEL-000326,ORD-000326,CUR-0052,0.8,33,2025-08-31 21:05:00,2025-08-31 20:55:00,delivered,39.0
DEL-000327,ORD-000327,CUR-0060,7.4,73,2025-05-25 18:06:00,2025-05-25 19:19:00,delivered,73.0
DEL-000328,ORD-000328,CUR-0111,8.2,68,2025-05-20 12:21:00,2025-05-20 13:32:00,delivered,71.0
DEL-000329,ORD-000329,CUR-0208,0.9,36,2025-12-30 19:46:00,2025-12-30 20:21:00,delivered,35.0
DEL-000330,ORD-000330,CUR-0073,3.0,33,2025-09-07 18:19:00,2025-09-07 18:56:00,delivered,37.0
DEL-000331,ORD-000331,CUR-0144,6.7,54,2025-07-14 13:48:00,2025-07-14 14:47:00,delivered,59.0
DEL-000332,ORD-000332,CUR-0217,1.6,36,2025-09-15 09:48:00,2025-09-15 10:32:00,delivered,44.0
DEL-000333,ORD-000333,CUR-0204,3.0,42,2025-12-27 13:12:00,2025-12-27 13:58:00,delivered,46.0
DEL-000334,ORD-000334,CUR-0105,6.7,51,2024-02-03 19:51:00,2024-02-03 21:14:00,delivered,83.0
DEL-000335,ORD-000335,CUR-0036,3.9,48,2024-11-01 15:07:00,2024-11-01 16:03:00,delivered,56.0
DEL-000336,ORD-000336,CUR-0040,3.3,41,2025-02-25 23:37:00,2025-02-26 00:23:00,delivered,46.0
DEL-000337,ORD-000337,CUR-0094,7.3,57,2024-10-18 18:55:00,2024-10-18 19:48:00,delivered,53.0
DEL-000338,ORD-000338,CUR-0059,5.0,36,2025-09-01 19:08:00,2025-09-01 20:08:00,delivered,60.0
DEL-000339,ORD-000339,CUR-0135,6.6,48,2025-04-11 20:50:00,2025-04-11 21:38:00,delivered,48.0
DEL-000340,ORD-000340,CUR-0063,4.5,38,2025-12-18 21:31:00,2025-12-18 22:07:00,delivered,36.0
DEL-000341,ORD-000341,CUR-0188,5.8,54,2025-01-12 23:32:00,2025-01-13 00:25:00,delivered,53.0
DEL-000342,ORD-000342,CUR-0150,7.2,53,2025-03-13 22:54:00,2025-03-13 23:49:00,delivered,55.0
DEL-000343,ORD-000343,CUR-0164,1.0,38,2025-04-27 11:16:00,2025-04-27 11:57:00,delivered,41.0
DEL-000344,ORD-000344,CUR-0149,5.7,59,2025-04-18 09:18:00,2025-04-18 10:18:00,delivered,60.0
DEL-000345,ORD-000345,CUR-0083,2.4,36,2025-09-25 09:38:00,2025-09-25 10:52:00,delivered,74.0
DEL-000346,ORD-000346,CUR-0144,6.9,66,,,cancelled,
DEL-000347,ORD-000347,CUR-0191,4.6,39,2025-12-14 10:32:00,2025-12-14 11:09:00,delivered,37.0
DEL-000348,ORD-000348,CUR-0002,6.7,67,2025-12-24 13:43:00,2025-12-24 14:58:00,delivered,75.0
DEL-000349,ORD-000349,CUR-0126,7.8,58,2024-11-20 13:41:00,2024-11-20 14:40:00,delivered,59.0
DEL-000350,ORD-000350,CUR-0123,2.7,37,2024-12-02 14:58:00,2024-12-02 15:41:00,delivered,43.0
DEL-000351,ORD-000351,CUR-0223,2.4,32,,,delivered,29.0
DEL-000352,ORD-000352,CUR-0097,5.5,45,2025-12-17 17:09:00,2025-12-17 17:56:00,delivered,47.0
DEL-000353,ORD-000353,CUR-0239,6.1,50,2025-09-16 13:00:00,2025-09-16 13:54:00,delivered,54.0
DEL-000354,ORD-000354,CUR-0062,6.9,61,2024-07-17 09:25:00,2024-07-17 10:40:00,delivered,75.0
DEL-000355,ORD-000355,CUR-0109,6.7,51,2025-10-02 21:26:00,2025-10-02 22:13:00,delivered,47.0
DEL-000356,ORD-000356,CUR-0133,6.1,56,,,cancelled,
DEL-000357,ORD-000357,CUR-0152,3.0,34,2025-11-21 12:48:00,2025-11-21 13:26:00,delivered,38.0
DEL-000358,ORD-000358,CUR-0022,5.2,47,2025-10-14 12:13:00,2025-10-14 13:08:00,delivered,55.0
DEL-000359,ORD-000359,CUR-0114,3.5,42,2025-12-07 13:30:00,2025-12-07 14:51:00,delivered,81.0
DEL-000360,ORD-000360,CUR-0214,3.4,32,2025-06-18 17:41:00,2025-06-18 18:45:00,delivered,64.0
DEL-000361,ORD-000361,CUR-0195,4.0,48,2025-11-16 13:57:00,2025-11-16 15:19:00,delivered,82.0
DEL-000362,ORD-000362,CUR-0053,4.4,47,2025-02-09 20:51:00,2025-02-09 21:36:00,delivered,45.0
DEL-000363,ORD-000363,CUR-0103,9.0,83,2025-12-30 18:15:00,2025-12-30 19:39:00,delivered,84.0
DEL-000364,ORD-000364,CUR-0014,8.9,69,2025-11-01 10:35:00,2025-11-01 12:05:00,delivered,90.0
DEL-000365,ORD-000365,CUR-0078,2.6,30,2025-04-30 21:12:00,2025-04-30 21:49:00,delivered,37.0
DEL-000366,ORD-000366,CUR-0077,1.7,31,2025-07-29 14:34:00,2025-07-29 15:11:00,delivered,37.0
DEL-000367,ORD-000367,CUR-0112,7.1,62,2025-11-15 17:28:00,2025-11-15 18:38:00,delivered,70.0
DEL-000368,ORD-000368,CUR-0146,4.8,53,2025-06-23 16:27:00,2025-06-23 17:20:00,delivered,53.0
DEL-000369,ORD-000369,CUR-0049,8.8,77,2025-06-17 13:44:00,2025-06-17 13:34:00,delivered,99.0
DEL-000370,ORD-000370,CUR-0187,7.7,69,2025-09-06 21:54:00,2025-09-06 23:04:00,delivered,70.0
DEL-000371,ORD-000371,CUR-0027,1.1,37,2025-08-14 19:36:00,2025-08-14 20:11:00,delivered,35.0
DEL-000372,ORD-000372,CUR-0192,5.2,57,2025-10-07 14:58:00,2025-10-07 15:57:00,delivered,59.0
DEL-000373,ORD-000373,CUR-0234,5.7,59,2025-04-27 11:02:00,2025-04-27 12:30:00,delivered,88.0
DEL-000374,ORD-000374,CUR-0081,6.9,61,2025-10-03 13:29:00,2025-10-03 14:38:00,delivered,69.0
DEL-000375,ORD-000375,CUR-0199,0.6,32,2025-09-01 11:06:00,2025-09-01 12:01:00,delivered,55.0
DEL-000376,ORD-000376,CUR-0066,8.4,62,2025-12-05 10:10:00,2025-12-05 11:40:00,delivered,90.0
DEL-000377,ORD-000377,CUR-0240,8.5,55,2024-09-11 11:58:00,2024-09-11 12:59:00,delivered,61.0
DEL-000378,ORD-000378,CUR-0239,8.4,61,2025-11-14 21:05:00,2025-11-14 22:09:00,delivered,64.0
DEL-000379,ORD-000379,CUR-0112,3.6,42,2024-11-05 12:42:00,2024-11-05 13:48:00,delivered,66.0
DEL-000380,ORD-000380,CUR-0235,7.2,51,2025-02-16 10:47:00,2025-02-16 11:44:00,delivered,57.0
DEL-000381,ORD-000381,CUR-0119,3.2,49,2024-07-25 23:15:00,2024-07-26 00:10:00,delivered,55.0
DEL-000382,ORD-000382,CUR-0233,7.2,63,2025-12-30 18:38:00,2025-12-30 19:38:00,delivered,60.0
DEL-000383,ORD-000383,CUR-0140,9.2,71,,,cancelled,
DEL-000384,ORD-000384,CUR-0013,6.3,49,2025-08-03 21:51:00,2025-08-03 23:06:00,delivered,75.0
DEL-000385,ORD-000385,CUR-0165,4.0,41,2025-11-18 00:07:00,2025-11-18 00:52:00,delivered,45.0
DEL-000386,ORD-000386,CUR-0248,3.8,46,2025-08-04 13:58:00,2025-08-04 14:52:00,delivered,54.0
DEL-000387,ORD-000387,CUR-0160,2.9,32,2025-06-18 10:16:00,2025-06-18 10:50:00,delivered,34.0
DEL-000388,ORD-000388,CUR-0220,2.9,44,2025-05-18 23:39:00,2025-05-19 00:33:00,delivered,54.0
DEL-000389,ORD-000389,CUR-0140,6.1,58,2025-01-26 18:12:00,2025-01-26 19:46:00,delivered,94.0
DEL-000390,ORD-000390,CUR-0108,1.0,26,2025-02-15 20:13:00,2025-02-15 20:52:00,delivered,39.0
DEL-000391,ORD-000391,CUR-0085,3.4,48,2024-11-15 09:52:00,2024-11-15 10:39:00,delivered,47.0
DEL-000392,ORD-000392,CUR-0066,5.0,52,2025-10-16 23:28:00,2025-10-17 00:17:00,delivered,49.0
DEL-000393,ORD-000393,CUR-0134,4.7,41,2025-08-08 18:53:00,2025-08-08 19:34:00,delivered,41.0
DEL-000394,ORD-000394,CUR-0019,7.6,71,2025-06-06 17:01:00,2025-06-06 18:12:00,delivered,71.0
DEL-000395,ORD-000395,CUR-0221,4.2,44,2024-06-10 13:17:00,2024-06-10 14:19:00,delivered,62.0
DEL-000396,ORD-000396,CUR-0002,3.2,38,2025-09-29 17:49:00,2025-09-29 18:26:00,delivered,37.0
DEL-000397,ORD-000397,CUR-0132,1.8,31,2025-07-09 14:51:00,2025-07-09 15:17:00,delivered,26.0
DEL-000398,ORD-000398,CUR-0246,7.5,67,2025-11-09 13:51:00,2025-11-09 15:08:00,delivered,77.0
DEL-000399,ORD-000399,CUR-0040,2.7,36,2025-12-30 10:36:00,2025-12-30 11:11:00,delivered,35.0
DEL-000400,ORD-000400,CUR-0013,8.7,63,2025-08-10 09:26:00,2025-08-10 10:35:00,delivered,69.0
DEL-000401,ORD-000401,CUR-0018,5.4,47,2025-11-13 16:15:00,2025-11-13 17:08:00,delivered,53.0
DEL-000402,ORD-000402,CUR-0122,2.4,30,2025-10-18 21:21:00,2025-10-18 22:20:00,delivered,59.0
DEL-000403,ORD-000403,CUR-0069,5.9,57,2025-02-05 11:58:00,2025-02-05 12:58:00,delivered,60.0
DEL-000404,ORD-000404,CUR-0235,1.5,35,2025-08-29 20:09:00,2025-08-29 21:04:00,delivered,55.0
DEL-000405,ORD-000405,CUR-0131,0.9,28,2025-04-01 18:42:00,2025-04-01 19:09:00,delivered,27.0
DEL-000406,ORD-000406,CUR-0147,9.3,65,2025-04-02 12:49:00,2025-04-02 13:52:00,delivered,63.0
DEL-000407,ORD-000407,CUR-0036,2.8,35,2025-06-30 11:17:00,2025-06-30 11:47:00,delivered,30.0
DEL-000408,ORD-000408,CUR-0167,6.4,58,2025-07-11 11:56:00,2025-07-11 12:51:00,delivered,55.0
DEL-000409,ORD-000409,CUR-0250,8.3,62,2025-12-16 16:19:00,2025-12-16 17:25:00,delivered,66.0
DEL-000410,ORD-000410,CUR-0080,7.4,66,2025-12-01 19:53:00,2025-12-01 21:07:00,delivered,74.0
DEL-000411,ORD-000411,CUR-0074,1.9,34,2025-08-30 23:57:00,2025-08-31 00:33:00,delivered,36.0
DEL-000412,ORD-000412,CUR-0132,5.3,56,2025-09-23 14:07:00,2025-09-23 14:59:00,delivered,52.0
DEL-000413,ORD-000413,CUR-0001,8.6,79,2024-07-06 21:14:00,2024-07-06 22:31:00,delivered,77.0
DEL-000414,ORD-000414,CUR-0102,5.0,49,,,delivered,57.0
DEL-000415,ORD-000415,CUR-0057,6.8,54,2025-05-01 10:32:00,2025-05-01 11:33:00,delivered,61.0
DEL-000416,ORD-000416,CUR-0184,2.0,41,2025-10-02 16:30:00,2025-10-02 17:12:00,delivered,-3.0
DEL-000417,ORD-000417,CUR-0054,6.1,52,2025-08-31 21:05:00,2025-08-31 22:00:00,delivered,55.0
DEL-000418,ORD-000418,CUR-0152,1.4,35,2025-12-03 18:55:00,2025-12-03 19:38:00,delivered,43.0
DEL-000419,ORD-000419,CUR-0139,2.4,32,2024-11-05 17:49:00,2024-11-05 18:23:00,delivered,34.0
DEL-000420,ORD-000420,CUR-0080,5.0,54,2025-02-27 12:52:00,2025-02-27 13:50:00,delivered,58.0
DEL-000421,ORD-000421,CUR-0037,4.2,40,2024-06-11 16:35:00,2024-06-11 17:48:00,delivered,73.0
DEL-000422,ORD-000422,CUR-0039,2.5,44,2024-08-14 23:47:00,2024-08-15 00:26:00,delivered,39.0
DEL-000423,ORD-000423,CUR-0204,8.5,68,2025-03-21 18:58:00,2025-03-21 20:42:00,delivered,104.0
DEL-000424,ORD-000424,CUR-0164,7.4,64,2025-12-11 12:31:00,2025-12-11 13:40:00,delivered,69.0
DEL-000425,ORD-000425,CUR-0019,4.5,51,2025-09-06 13:49:00,2025-09-06 14:39:00,delivered,50.0
DEL-000426,ORD-000426,CUR-0020,6.1,60,2025-05-13 10:50:00,2025-05-13 12:16:00,delivered,86.0
DEL-000427,ORD-000427,CUR-0091,9.4,74,2025-07-27 13:07:00,2025-07-27 14:17:00,delivered,70.0
DEL-000428,ORD-000428,CUR-0131,5.7,53,2025-12-05 10:24:00,2025-12-05 11:17:00,delivered,53.0
DEL-000429,ORD-000429,CUR-0132,9.4,71,2025-04-11 10:46:00,2025-04-11 12:00:00,delivered,74.0
DEL-000430,ORD-000430,CUR-0021,4.5,44,2025-01-23 14:39:00,2025-01-23 15:24:00,delivered,45.0
DEL-000431,ORD-000431,CUR-0171,1.9,38,2025-11-08 10:59:00,2025-11-08 11:44:00,delivered,45.0
DEL-000432,ORD-000432,CUR-0238,5.9,61,2025-12-17 09:34:00,2025-12-17 10:32:00,delivered,58.0
DEL-000433,ORD-000433,CUR-0207,5.6,58,2025-07-01 20:38:00,2025-07-01 21:44:00,delivered,66.0
DEL-000434,ORD-000434,CUR-0248,0.7,35,2025-11-22 12:29:00,2025-11-22 13:12:00,delivered,43.0
DEL-000435,ORD-000435,CUR-0038,5.9,46,2025-08-14 16:22:00,2025-08-14 17:42:00,delivered,80.0
DEL-000436,ORD-000436,CUR-0181,5.8,50,2024-11-20 13:47:00,2024-11-20 15:15:00,delivered,88.0
DEL-000437,ORD-000437,CUR-0231,5.1,59,,,cancelled,
DEL-000438,ORD-000438,CUR-0118,4.6,38,2025-12-04 15:18:00,2025-12-04 15:56:00,delivered,38.0
DEL-000439,ORD-000439,CUR-0087,5.1,62,2025-06-06 16:05:00,2025-06-06 17:05:00,delivered,60.0
DEL-000440,ORD-000440,CUR-0197,3.7,46,2025-12-21 09:44:00,2025-12-21 10:26:00,delivered,42.0
DEL-000441,ORD-000441,CUR-0217,2.0,31,2025-06-11 15:25:00,2025-06-11 16:01:00,delivered,36.0
DEL-000442,ORD-000442,CUR-0135,7.4,68,2025-12-07 13:15:00,2025-12-07 14:35:00,delivered,80.0
DEL-000443,ORD-000443,CUR-0095,4.8,51,2025-02-03 17:53:00,2025-02-03 18:43:00,delivered,50.0
DEL-000444,ORD-000444,CUR-0124,9.3,60,2025-02-07 19:32:00,2025-02-07 21:10:00,delivered,98.0
DEL-000445,ORD-000445,CUR-0013,9.1,69,,,delivered,77.0
DEL-000446,ORD-000446,CUR-0137,2.3,43,2025-02-21 20:52:00,2025-02-21 21:42:00,delivered,50.0
DEL-000447,ORD-000447,CUR-0225,5.9,49,,,cancelled,
DEL-000448,ORD-000448,CUR-0206,8.4,72,2025-12-29 18:02:00,2025-12-29 19:13:00,delivered,71.0
DEL-000449,ORD-000449,CUR-0148,7.5,62,2025-12-14 09:31:00,2025-12-14 10:58:00,delivered,87.0
DEL-000450,ORD-000450,CUR-0110,7.8,61,2024-05-27 21:16:00,2024-05-27 22:25:00,delivered,69.0
DEL-000451,ORD-000451,CUR-0056,9.1,53,2025-12-30 18:18:00,2025-12-30 18:08:00,delivered,55.0
DEL-000452,ORD-000452,CUR-0116,7.3,64,2025-11-13 21:30:00,2025-11-13 22:34:00,delivered,64.0
DEL-000453,ORD-000453,CUR-0060,6.9,60,2025-12-13 19:17:00,2025-12-13 20:41:00,delivered,84.0
DEL-000454,ORD-000454,CUR-0145,1.4,40,2025-12-14 21:11:00,2025-12-14 21:48:00,delivered,37.0
DEL-000455,ORD-000455,CUR-0211,8.0,70,2025-04-05 15:40:00,2025-04-05 17:05:00,delivered,85.0
DEL-000456,ORD-000456,CUR-0089,2.5,34,2025-04-03 16:57:00,2025-04-03 17:34:00,delivered,37.0
DEL-000457,ORD-000457,CUR-0243,6.1,57,2025-09-24 21:01:00,2025-09-24 21:53:00,delivered,52.0
DEL-000458,ORD-000458,CUR-0046,4.7,45,2025-07-13 18:38:00,2025-07-13 19:24:00,delivered,46.0
DEL-000459,ORD-000459,CUR-0022,7.0,68,2025-12-11 13:40:00,2025-12-11 14:53:00,delivered,73.0
DEL-000460,ORD-000460,CUR-0030,8.8,73,,,cancelled,
DEL-000461,ORD-000461,CUR-0132,4.3,46,2025-12-18 15:25:00,2025-12-18 16:07:00,delivered,42.0
DEL-000462,ORD-000462,CUR-0229,6.5,60,2025-12-05 13:34:00,2025-12-05 14:33:00,delivered,59.0
DEL-000463,ORD-000463,CUR-0179,9.5,76,2025-09-16 10:27:00,2025-09-16 11:44:00,delivered,77.0
DEL-000464,ORD-000464,CUR-0074,8.5,71,2025-11-10 19:23:00,2025-11-10 20:36:00,delivered,73.0
DEL-000465,ORD-000465,CUR-0171,0.7,27,2025-09-24 23:15:00,2025-09-24 23:41:00,delivered,26.0
DEL-000466,ORD-000466,CUR-0219,6.2,58,2025-05-09 11:12:00,2025-05-09 12:50:00,delivered,98.0
DEL-000467,ORD-000467,CUR-0048,6.2,51,2025-01-22 15:51:00,2025-01-22 16:50:00,delivered,59.0
DEL-000468,ORD-000468,CUR-0097,1.5,31,2025-04-25 19:01:00,2025-04-25 20:05:00,delivered,64.0
DEL-000469,ORD-000469,CUR-0192,9.4,73,2025-09-02 15:45:00,2025-09-02 17:18:00,delivered,93.0
DEL-000470,ORD-000470,CUR-0033,4.0,40,2024-11-30 15:02:00,2024-11-30 15:50:00,delivered,48.0
DEL-000471,ORD-000471,CUR-0054,1.7,33,2024-11-07 21:06:00,2024-11-07 22:17:00,delivered,71.0
