payment_id,order_id,payment_method,payment_status,currency,food_amount,delivery_fee,total_amount
PAY-000373,ORD-000373,apple_pay,paid,EUR,37.55,0.0,37.55
PAY-000374,ORD-000374,google_pay,paid,EUR,12.38,3.99,16.37
PAY-000375,ORD-000375,card,paid,EUR,50.09,3.99,54.08
PAY-000376,ORD-000376,paypal,paid,EUR,20.88,3.99,24.87
PAY-000377,ORD-000377,card,paid,EUR,19.53,3.99,23.52
PAY-000378,ORD-000378,card,paid,EUR,53.45,3.99,57.44
PAY-000379,ORD-000379,paypal,paid,EUR,46.72,0.0,46.72
PAY-000380,ORD-000380,paypal,paid,EUR,46.75,3.99,50.74
PAY-000381,ORD-000381,apple_pay,paid,EUR,17.98,3.99,21.97
PAY-000382,ORD-000382,apple_pay,paid,EUR,48.2,3.99,52.19
PAY-000383,ORD-000383,apple_pay,refunded,EUR,24.44,0.0,24.44
PAY-000384,ORD-000384,apple_pay,paid,EUR,53.04,3.99,57.03
PAY-000385,ORD-000385,google_pay,paid,EUR,55.66,3.99,59.65
PAY-000386,ORD-000386,google_pay,paid,EUR,66.73,3.99,70.72
PAY-000387,ORD-000387,google_pay,paid,EUR,40.16,3.99,44.15
PAY-000388,ORD-000388,paypal,paid,EUR,51.96,3.99,55.95
PAY-000389,ORD-000389,google_pay,paid,EUR,25.99,3.99,29.98
PAY-000390,ORD-000390,google_pay,paid,EUR,58.62,3.99,62.61
PAY-000391,ORD-000391,card,paid,EUR,65.18,3.99,69.17
PAY-000392,ORD-000392,card,paid,EUR,36.25,3.99,40.24
PAY-000393,ORD-000393,google_pay,paid,EUR,33.3,3.99,37.29
PAY-000394,ORD-000394,google_pay,paid,EUR,42.6,3.99,46.59
PAY-000395,ORD-000395,apple_pay,paid,EUR,43.24,3.99,47.23
PAY-000396,ORD-000396,card,paid,EUR,15.79,3.99,19.78
PAY-000397,ORD-000397,google_pay,paid,EUR,50.22,3.99,54.21
PAY-000398,ORD-000398,google_pay,paid,EUR,15.48,0.0,15.48
PAY-000399,ORD-000399,paypal,paid,EUR,34.6,0.0,34.6
PAY-000400,ORD-000400,google_pay,paid,EUR,19.85,3.99,23.84
PAY-000401,ORD-000401,paypal,paid,EUR,13.29,3.99,17.28
PAY-000402,ORD-000402,paypal,paid,EUR,27.66,3.99,31.65
PAY-000403,ORD-000403,google_pay,paid,EUR,64.54,3.99,68.53
PAY-000404,ORD-000404,google_pay,paid,EUR,40.1,3.99,44.09
PAY-000405,ORD-000405,card,paid,EUR,42.95,3.99,46.94
PAY-000406,ORD-000406,card,paid,EUR,18.96,3.99,22.95
PAY-000407,ORD-000407,card,paid,EUR,18.92,0.0,18.92
PAY-000408,ORD-000408,google_pay,paid,EUR,66.44,3.99,70.43
PAY-000409,ORD-000409,card,paid,EUR,21.47,3.99,25.46
PAY-000410,ORD-000410,google_pay,paid,EUR,30.65,3.99,34.64
PAY-000411,ORD-000411,paypal,paid,EUR,12.65,3.99,16.64
PAY-000412,ORD-000412,google_pay,paid,EUR,67.52,3.99,71.51
PAY-000413,ORD-000413,apple_pay,paid,EUR,18.62,3.99,22.61
PAY-000414,ORD-000414,card,paid,EUR,54.87,3.99,58.86
PAY-000415,ORD-000415,paypal,paid,EUR,45.69,3.99,49.68
PAY-000416,ORD-000416,paypal,paid,EUR,27.65,3.99,31.64
PAY-000417,ORD-000417,apple_pay,paid,EUR,57.41,0.0,57.41
PAY-000418,ORD-000418,google_pay,paid,EUR,26.02,3.99,30.01
PAY-000419,ORD-000419,paypal,paid,EUR,49.69,3.99,53.68
PAY-000420,ORD-000420,apple_pay,paid,EUR,62.77,3.99,66.76
PAY-000421,ORD-000421,card,paid,EUR,9.74,3.99,13.73
PAY-000422,ORD-000422,apple_pay,paid,EUR,61.75,3.99,65.74
PAY-000423,ORD-000423,paypal,paid,EUR,62.92,3.99,66.91
PAY-000424,ORD-000424,apple_pay,paid,EUR,11.62,3.99,15.61
PAY-000425,ORD-000425,card,paid,EUR,23.23,3.99,27.22
PAY-000426,ORD-000426,card,paid,EUR,42.88,3.99,46.87
PAY-000427,ORD-000427,card,paid,EUR,41.53,3.99,45.52
PAY-000428,ORD-000428,google_pay,paid,EUR,17.52,0.0,17.52
PAY-000429,ORD-000429,google_pay,paid,EUR,64.68,3.99,68.67
PAY-000430,ORD-000430,google_pay,paid,EUR,48.83,3.99,52.82
PAY-000431,ORD-000431,google_pay,paid,EUR,64.53,3.99,68.52
PAY-000432,ORD-000432,card,paid,EUR,39.81,0.0,39.81
PAY-000433,ORD-000433,card,paid,EUR,19.95,3.99,23.94
PAY-000434,ORD-000434,apple_pay,paid,EUR,38.39,3.99,42.38
PAY-000435,ORD-000435,paypal,paid,EUR,11.11,3.99,15.1
PAY-000436,ORD-000436,google_pay,paid,EUR,62.28,3.99,66.27
PAY-000437,ORD-000437,paypal,refunded,EUR,29.72,3.99,33.71
PAY-000438,ORD-000438,apple_pay,paid,EUR,38.19,3.99,42.18
PAY-000439,ORD-000439,apple_pay,paid,EUR,40.89,3.99,44.88
PAY-000440,ORD-000440,card,paid,EUR,53.68,0.0,53.68
PAY-000441,ORD-000441,google_pay,paid,EUR,52.21,3.99,56.2
PAY-000442,ORD-000442,card,paid,EUR,38.67,3.99,42.66
PAY-000443,ORD-000443,apple_pay,paid,EUR,42.51,3.99,46.5
PAY-000444,ORD-000444,paypal,paid,EUR,12.23,3.99,16.22
PAY-000445,ORD-000445,apple_pay,paid,EUR,8.18,1.49,9.67
PAY-000446,ORD-000446,google_pay,paid,EUR,69.5,3.99,73.49
PAY-000447,ORD-000447,apple_pay,refunded,EUR,29.72,3.99,33.71
PAY-000448,ORD-000448,apple_pay,paid,EUR,13.65,3.99,17.64
PAY-000449,ORD-000449,google_pay,paid,EUR,10.43,3.99,14.42
PAY-000450,ORD-000450,apple_pay,paid,EUR,41.45,0.0,41.45
PAY-000451,ORD-000451,paypal,paid,EUR,47.3,3.99,51.29
PAY-000452,ORD-000452,card,paid,EUR,51.03,3.99,55.02
PAY-000453,ORD-000453,card,paid,EUR,66.02,3.99,70.01
PAY-000454,ORD-000454,google_pay,paid,EUR,10.91,3.99,14.9
PAY-000455,ORD-000455,paypal,paid,EUR,30.54,0.0,30.54
PAY-000456,ORD-000456,google_pay,paid,EUR,42.03,3.99,46.02
PAY-000457,ORD-000457,apple_pay,paid,EUR,18.2,3.99,22.19
PAY-000458,ORD-000458,apple_pay,paid,EUR,37.3,3.99,41.29
PAY-000459,ORD-000459,paypal,paid,EUR,10.93,3.99,14.92
PAY-000460,ORD-000460,paypal,refunded,EUR,28.85,3.99,32.84
PAY-000461,ORD-000461,card,paid,EUR,63.45,3.99,67.44
PAY-000462,ORD-000462,paypal,paid,EUR,49.05,3.99,53.04
PAY-000463,ORD-000463,paypal,paid,EUR,67.44,0.0,67.44
PAY-000464,ORD-000464,apple_pay,paid,EUR,31.11,0.0,31.11
PAY-000465,ORD-000465,apple_pay,paid,EUR,50.0,3.99,53.99
PAY-000466,ORD-000466,card,paid,EUR,65.61,3.99,69.6
PAY-000467,ORD-000467,card,paid,EUR,23.33,3.99,27.32
PAY-000468,ORD-000468,apple_pay,paid,EUR,36.08,3.99,40.07
PAY-000469,ORD-000469,apple_pay,paid,EUR,41.84,3.99,45.83
PAY-000470,ORD-000470,google_pay,paid,EUR,23.58,3.99,27.57
PAY-000471,ORD-000471,google_pay,paid,EUR,37.1,3.99,41.09
PAY-000472,ORD-000472,google_pay,paid,EUR,17.21,3.99,21.2
PAY-000473,ORD-000473,google_pay,refunded,EUR,35.39,3.99,39.38
PAY-000474,ORD-000474,card,paid,EUR,40.25,3.99,44.24
PAY-000475,ORD-000475,apple_pay,paid,EUR,67.51,3.99,71.5
PAY-000476,ORD-000476,google_pay,paid,EUR,63.42,0.0,63.42
PAY-000477,ORD-000477,card,paid,EUR,20.5,0.0,20.5
PAY-000478,ORD-000478,paypal,paid,EUR,32.84,3.99,36.83
PAY-000479,ORD-000479,google_pay,paid,EUR,33.07,3.99,37.06
PAY-000480,ORD-000480,apple_pay,paid,EUR,46.53,3.99,50.52
PAY-000481,ORD-000481,card,paid,EUR,8.81,1.49,10.3
PAY-000482,ORD-000482,google_pay,paid,EUR,36.46,0.0,36.46
PAY-000483,ORD-000483,paypal,paid,EUR,52.66,3.99,56.65
PAY-000484,ORD-000484,card,paid,EUR,46.27,0.0,46.27
PAY-000485,ORD-000485,apple_pay,paid,EUR,38.97,0.0,38.97
PAY-000486,ORD-000486,paypal,paid,EUR,41.03,3.99,45.02
PAY-000487,ORD-000487,apple_pay,paid,EUR,32.8,3.99,36.79
PAY-000488,ORD-000488,apple_pay,paid,EUR,47.33,3.99,51.32
PAY-000489,ORD-000489,card,refunded,EUR,26.83,3.99,30.82
PAY-000490,ORD-000490,paypal,paid,EUR,50.09,3.99,54.08
PAY-000491,ORD-000491,apple_pay,paid,EUR,44.9,0.0,44.9
PAY-000492,ORD-000492,card,paid,EUR,31.7,3.99,35.69
PAY-000493,ORD-000493,apple_pay,refunded,EUR,49.25,3.99,53.24
PAY-000494,ORD-000494,apple_pay,paid,EUR,54.34,3.99,58.33
PAY-000495,ORD-000495,card,paid,EUR,42.75,3.99,46.74
PAY-000496,ORD-000496,apple_pay,paid,EUR,68.82,3.99,72.81
PAY-000497,ORD-000497,paypal,paid,EUR,43.38,3.99,47.37
PAY-000498,ORD-000498,apple_pay,paid,EUR,41.34,3.99,45.33
PAY-000499,ORD-000499,card,paid,EUR,52.21,3.99,56.2
PAY-000500,ORD-000500,paypal,refunded,EUR,51.96,0.0,51.96
PAY-000501,ORD-000501,paypal,paid,EUR,59.92,0.0,59.92
PAY-000502,ORD-000502,card,paid,EUR,68.48,3.99,72.47
PAY-000503,ORD-000503,google_pay,paid,EUR,13.08,3.99,17.07
PAY-000504,ORD-000504,google_pay,paid,EUR,55.94,3.99,59.93
PAY-000505,ORD-000505,paypal,refunded,EUR,19.74,3.99,23.73
PAY-000506,ORD-000506,card,paid,EUR,65.39,0.0,65.39
PAY-000507,ORD-000507,apple_pay,paid,EUR,29.71,3.99,33.7
PAY-000508,ORD-000508,card,paid,EUR,32.28,3.99,36.27
PAY-000509,ORD-000509,apple_pay,paid,EUR,37.42,3.99,41.41
PAY-000510,ORD-000510,card,paid,EUR,22.19,3.99,26.18
PAY-000511,ORD-000511,paypal,paid,EUR,38.19,0.0,38.19
PAY-000512,ORD-000512,paypal,paid,EUR,12.98,3.99,16.97
PAY-000513,ORD-000513,card,paid,EUR,34.17,3.99,38.16
PAY-000514,ORD-000514,card,paid,EUR,62.56,0.0,62.56
PAY-000515,ORD-000515,apple_pay,paid,EUR,41.55,3.99,45.54
PAY-000516,ORD-000516,paypal,paid,EUR,28.25,3.99,32.24
PAY-000517,ORD-000517,card,refunded,EUR,65.31,0.0,65.31
PAY-000518,ORD-000518,apple_pay,paid,EUR,54.84,3.99,58.83
PAY-000519,ORD-000519,google_pay,paid,EUR,35.71,3.99,39.7
PAY-000520,ORD-000520,paypal,paid,EUR,14.45,3.99,18.44
PAY-000521,ORD-000521,card,paid,EUR,34.15,3.99,38.14
PAY-000522,ORD-000522,google_pay,paid,EUR,40.71,3.99,44.7
PAY-000523,ORD-000523,apple_pay,paid,EUR,30.33,3.99,34.32
PAY-000524,ORD-000524,apple_pay,refunded,EUR,39.35,3.99,43.34
PAY-000525,ORD-000525,google_pay,paid,EUR,20.06,3.99,24.05
PAY-000526,ORD-000526,google_pay,paid,EUR,44.61,0.0,44.61
PAY-000527,ORD-000527,card,paid,EUR,69.65,3.99,73.64
PAY-000528,ORD-000528,google_pay,paid,EUR,34.4,3.99,38.39
PAY-000529,ORD-000529,card,paid,EUR,39.93,3.99,43.92
PAY-000530,ORD-000530,apple_pay,refunded,EUR,46.68,3.99,50.67
PAY-000531,ORD-000531,google_pay,paid,EUR,12.84,3.99,16.83
PAY-000532,ORD-000532,apple_pay,paid,EUR,25.72,0.0,25.72
PAY-000533,ORD-000533,paypal,paid,EUR,51.72,3.99,55.71
PAY-000534,ORD-000534,card,paid,EUR,57.06,0.0,57.06
PAY-000535,ORD-000535,google_pay,paid,EUR,37.43,3.99,41.42
PAY-000536,ORD-000536,apple_pay,paid,EUR,69.64,0.0,69.64
PAY-000537,ORD-000537,google_pay,paid,EUR,26.19,3.99,30.18
PAY-000538,ORD-000538,google_pay,paid,EUR,25.68,0.0,25.68
PAY-000539,ORD-000539,google_pay,paid,EUR,65.27,3.99,69.26
PAY-000540,ORD-000540,card,paid,EUR,9.45,3.99,13.44
PAY-000541,ORD-000541,apple_pay,paid,EUR,40.3,3.99,44.29
PAY-000542,ORD-000542,paypal,paid,EUR,53.73,0.0,53.73
PAY-000543,ORD-000543,apple_pay,paid,EUR,27.35,0.0,27.35
PAY-000544,ORD-000544,apple_pay,paid,EUR,61.43,3.99,65.42
PAY-000545,ORD-000545,paypal,paid,EUR,54.67,3.99,58.66
PAY-000546,ORD-000546,google_pay,paid,EUR,65.59,0.0,65.59
PAY-000547,ORD-000547,apple_pay,paid,EUR,51.77,3.99,55.76
PAY-000548,ORD-000548,card,paid,EUR,13.1,3.99,17.09
PAY-000549,ORD-000549,apple_pay,paid,EUR,53.01,3.99,57.0
PAY-000550,ORD-000550,paypal,paid,EUR,34.4,3.99,38.39
PAY-000551,ORD-000551,card,paid,EUR,37.31,0.0,37.31
PAY-000552,ORD-000552,apple_pay,paid,EUR,64.64,3.99,68.63
PAY-000553,ORD-000553,google_pay,paid,EUR,58.63,3.99,62.62
PAY-000554,ORD-000554,google_pay,paid,EUR,18.04,0.0,18.04
PAY-000555,ORD-000555,card,paid,EUR,63.04,3.99,67.03
PAY-000556,ORD-000556,apple_pay,paid,EUR,41.47,3.99,45.46
PAY-000557,ORD-000557,paypal,paid,EUR,15.8,3.99,19.79
PAY-000558,ORD-000558,apple_pay,paid,EUR,9.64,1.49,11.13
PAY-000559,ORD-000559,paypal,paid,EUR,23.8,3.99,27.79
PAY-000560,ORD-000560,google_pay,paid,EUR,58.62,0.0,58.62
PAY-000561,ORD-000561,apple_pay,refunded,EUR,52.58,3.99,56.57
PAY-000562,ORD-000562,google_pay,paid,EUR,65.8,3.99,69.79
PAY-000563,ORD-000563,google_pay,paid,EUR,10.42,1.49,11.91
PAY-000564,ORD-000564,paypal,paid,EUR,47.34,3.99,51.33
PAY-000565,ORD-000565,paypal,paid,EUR,61.45,0.0,61.45
PAY-000566,ORD-000566,apple_pay,paid,EUR,38.06,0.0,38.06
PAY-000567,ORD-000567,paypal,paid,EUR,51.06,3.99,55.05
PAY-000568,ORD-000568,paypal,paid,EUR,39.94,3.99,43.93
PAY-000569,ORD-000569,paypal,paid,EUR,52.99,0.0,52.99
PAY-000570,ORD-000570,card,paid,EUR,22.06,3.99,26.05
PAY-000571,ORD-000571,paypal,paid,EUR,24.33,3.99,28.32
PAY-000572,ORD-000572,apple_pay,paid,EUR,48.35,3.99,52.34
PAY-000573,ORD-000573,apple_pay,refunded,EUR,60.76,3.99,64.75
PAY-000574,ORD-000574,paypal,paid,EUR,65.72,3.99,69.71
PAY-000575,ORD-000575,paypal,paid,EUR,39.11,3.99,43.1
PAY-000576,ORD-000576,google_pay,paid,EUR,54.21,3.99,58.2
PAY-000577,ORD-000577,apple_pay,paid,EUR,34.64,3.99,38.63
PAY-000578,ORD-000578,google_pay,paid,EUR,20.87,0.0,20.87
PAY-000579,ORD-000579,card,paid,EUR,45.85,0.0,45.85
PAY-000580,ORD-000580,card,paid,EUR,10.17,3.99,14.16
PAY-000581,ORD-000581,card,paid,EUR,9.33,3.99,13.32
PAY-000582,ORD-000582,card,paid,EUR,8.01,1.49,9.5
PAY-000583,ORD-000583,paypal,paid,EUR,20.72,3.99,24.71
PAY-000584,ORD-000584,google_pay,paid,EUR,54.35,3.99,58.34
PAY-000585,ORD-000585,card,paid,EUR,33.38,3.99,37.37
PAY-000586,ORD-000586,card,paid,EUR,36.92,3.99,40.91
PAY-000587,ORD-000587,google_pay,paid,EUR,39.5,3.99,43.49
PAY-000588,ORD-000588,apple_pay,paid,EUR,57.36,3.99,61.35
PAY-000589,ORD-000589,card,refunded,EUR,51.03,3.99,55.02
PAY-000590,ORD-000590,paypal,paid,EUR,32.27,0.0,32.27
PAY-000591,ORD-000591,google_pay,refunded,EUR,67.11,0.0,67.11
PAY-000592,ORD-000592,apple_pay,paid,EUR,56.25,3.99,60.24
PAY-000593,ORD-000593,apple_pay,paid,EUR,8.22,3.99,12.21
PAY-000594,ORD-000594,paypal,paid,EUR,65.9,3.99,69.89
PAY-000595,ORD-000595,card,paid,EUR,29.98,3.99,33.97
PAY-000596,ORD-000596,card,paid,EUR,17.56,3.99,21.55
PAY-000597,ORD-000597,paypal,paid,EUR,30.42,3.99,34.41
PAY-000598,ORD-000598,google_pay,paid,EUR,30.84,3.99,34.83
PAY-000599,ORD-000599,paypal,refunded,EUR,28.32,0.0,28.32
PAY-000600,ORD-000600,card,paid,EUR,68.52,3.99,72.51
PAY-000601,ORD-000601,google_pay,paid,EUR,67.46,0.0,67.46
PAY-000602,ORD-000602,google_pay,paid,EUR,61.59,3.99,65.58
PAY-000603,ORD-000603,google_pay,paid,EUR,64.3,3.99,68.29
PAY-000604,ORD-000604,paypal,refunded,EUR,18.37,3.99,22.36
PAY-000605,ORD-000605,paypal,paid,EUR,45.57,3.99,49.56
PAY-000606,ORD-000606,card,paid,EUR,21.18,0.0,21.18
PAY-000607,ORD-000607,card,paid,EUR,14.78,3.99,18.77
PAY-000608,ORD-000608,google_pay,refunded,EUR,55.36,3.99,59.35
PAY-000609,ORD-000609,card,paid,EUR,62.73,3.99,66.72
PAY-000610,ORD-000610,google_pay,paid,EUR,15.17,3.99,19.16
PAY-000611,ORD-000611,apple_pay,paid,EUR,54.78,3.99,58.77
PAY-000612,ORD-000612,card,paid,EUR,27.13,0.0,27.13
PAY-000613,ORD-000613,apple_pay,paid,EUR,41.43,3.99,45.42
PAY-000614,ORD-000614,google_pay,paid,EUR,69.42,3.99,73.41
PAY-000615,ORD-000615,card,paid,EUR,24.45,3.99,28.44
PAY-000616,ORD-000616,apple_pay,paid,EUR,38.22,0.0,38.22
PAY-000617,ORD-000617,paypal,paid,EUR,8.59,3.99,12.58
PAY-000618,ORD-000618,paypal,paid,EUR,13.9,3.99,17.89
PAY-000619,ORD-000619,paypal,paid,EUR,67.55,3.99,71.54
PAY-000620,ORD-000620,apple_pay,paid,EUR,15.15,0.0,15.15
PAY-000621,ORD-000621,paypal,paid,EUR,60.93,3.99,64.92
PAY-000622,ORD-000622,google_pay,paid,EUR,24.91,3.99,28.9
PAY-000623,ORD-000623,card,paid,EUR,31.39,3.99,35.38
PAY-000624,ORD-000624,apple_pay,paid,EUR,59.9,0.0,59.9
PAY-000625,ORD-000625,card,paid,EUR,12.43,3.99,16.42
PAY-000626,ORD-000626,paypal,paid,EUR,60.06,3.99,64.05
PAY-000627,ORD-000627,card,paid,EUR,36.06,3.99,40.05
PAY-000628,ORD-000628,google_pay,paid,EUR,26.49,3.99,30.48
PAY-000629,ORD-000629,google_pay,paid,EUR,25.37,3.99,29.36
PAY-000630,ORD-000630,paypal,paid,EUR,51.07,3.99,55.06
PAY-000631,ORD-000631,paypal,paid,EUR,64.97,0.0,64.97
PAY-000632,ORD-000632,google_pay,paid,EUR,45.79,3.99,49.78
PAY-000633,ORD-000633,paypal,paid,EUR,49.79,3.99,53.78
PAY-000634,ORD-000634,paypal,refunded,EUR,67.1,3.99,71.09
PAY-000635,ORD-000635,google_pay,paid,EUR,35.61,0.0,35.61
PAY-000636,ORD-000636,apple_pay,paid,EUR,9.99,3.99,13.98
PAY-000637,ORD-000637,google_pay,paid,EUR,51.14,0.0,51.14
PAY-000638,ORD-000638,apple_pay,paid,EUR,21.36,0.0,21.36
PAY-000639,ORD-000639,apple_pay,paid,EUR,30.72,3.99,34.71
PAY-000640,ORD-000640,card,refunded,EUR,48.64,3.99,52.63
PAY-000641,ORD-000641,card,paid,EUR,12.22,3.99,16.21
PAY-000642,ORD-000642,card,paid,EUR,48.78,3.99,52.77
PAY-000643,ORD-000643,apple_pay,paid,EUR,24.28,0.0,24.28
PAY-000644,ORD-000644,paypal,paid,EUR,16.01,3.99,20.0
PAY-000645,ORD-000645,apple_pay,paid,EUR,62.87,3.99,66.86
PAY-000646,ORD-000646,paypal,paid,EUR,43.75,3.99,47.74
PAY-000647,ORD-000647,card,paid,EUR,66.51,3.99,70.5
PAY-000648,ORD-000648,google_pay,paid,EUR,55.97,0.0,55.97
PAY-000649,ORD-000649,google_pay,paid,EUR,30.62,0.0,30.62
PAY-000650,ORD-000650,apple_pay,paid,EUR,11.6,3.99,15.59
PAY-000651,ORD-000651,apple_pay,paid,EUR,68.18,3.99,72.17
PAY-000652,ORD-000652,card,refunded,EUR,50.03,3.99,54.02
PAY-000653,ORD-000653,paypal,paid,EUR,24.11,3.99,28.1
PAY-000654,ORD-000654,card,paid,EUR,55.78,3.99,59.77
PAY-000655,ORD-000655,card,paid,EUR,8.28,3.99,12.27
PAY-000656,ORD-000656,paypal,refunded,EUR,47.67,3.99,51.66
PAY-000657,ORD-000657,google_pay,refunded,EUR,39.27,3.99,43.26
PAY-000658,ORD-000658,google_pay,paid,EUR,8.1,3.99,12.09
PAY-000659,ORD-000659,google_pay,refunded,EUR,12.52,3.99,16.51
PAY-000660,ORD-000660,apple_pay,paid,EUR,9.37,3.99,13.36
PAY-000661,ORD-000661,card,paid,EUR,66.43,3.99,70.42
PAY-000662,ORD-000662,card,refunded,EUR,16.75,3.99,20.74
PAY-000663,ORD-000663,card,refunded,EUR,57.88,0.0,57.88
PAY-000664,ORD-000664,google_pay,paid,EUR,10.1,3.99,14.09
PAY-000665,ORD-000665,google_pay,paid,EUR,41.56,0.0,41.56
PAY-000666,ORD-000666,card,paid,EUR,29.93,3.99,33.92
PAY-000667,ORD-000667,card,paid,EUR,10.51,1.49,12.0
PAY-000668,ORD-000668,google_pay,paid,EUR,40.63,3.99,44.62
PAY-000669,ORD-000669,paypal,refunded,EUR,27.45,3.99,31.44
PAY-000670,ORD-000670,apple_pay,paid,EUR,29.52,0.0,29.52
PAY-000671,ORD-000671,google_pay,refunded,EUR,51.87,0.0,51.87
PAY-000672,ORD-000672,paypal,paid,EUR,58.39,3.99,62.38
PAY-000673,ORD-000673,card,paid,EUR,18.25,0.0,18.25
PAY-000674,ORD-000674,apple_pay,paid,EUR,67.07,3.99,71.06
PAY-000675,ORD-000675,apple_pay,paid,EUR,58.02,3.99,62.01
PAY-000676,ORD-000676,google_pay,refunded,EUR,58.0,3.99,61.99
PAY-000677,ORD-000677,apple_pay,paid,EUR,13.49,3.99,17.48
PAY-000678,ORD-000678,google_pay,paid,EUR,67.73,3.99,71.72
PAY-000679,ORD-000679,paypal,paid,EUR,38.87,3.99,42.86
PAY-000680,ORD-000680,google_pay,paid,EUR,46.44,3.99,50.43
PAY-000681,ORD-000681,card,paid,EUR,54.75,3.99,58.74
PAY-000682,ORD-000682,card,refunded,EUR,36.87,3.99,40.86
PAY-000683,ORD-000683,apple_pay,paid,EUR,59.66,3.99,63.65
PAY-000684,ORD-000684,google_pay,paid,EUR,50.13,3.99,54.12
PAY-000685,ORD-000685,paypal,paid,EUR,16.79,3.99,20.78
PAY-000686,ORD-000686,paypal,paid,EUR,28.73,0.0,28.73
PAY-000687,ORD-000687,apple_pay,paid,EUR,66.71,0.0,66.71
PAY-000688,ORD-000688,apple_pay,paid,EUR,13.12,3.99,17.11
PAY-000689,ORD-000689,card,paid,EUR,47.41,3.99,51.4
PAY-000690,ORD-000690,google_pay,paid,EUR,26.86,3.99,30.85
PAY-000691,ORD-000691,apple_pay,paid,EUR,9.44,3.99,13.43
PAY-000692,ORD-000692,card,paid,EUR,40.31,3.99,44.3
PAY-000693,ORD-000693,google_pay,paid,EUR,50.6,3.99,54.59
PAY-000694,ORD-000694,google_pay,paid,EUR,32.23,3.99,36.22
PAY-000695,ORD-000695,paypal,paid,EUR,62.27,3.99,66.26
PAY-000696,ORD-000696,paypal,paid,EUR,30.44,3.99,34.43
PAY-000697,ORD-000697,google_pay,paid,EUR,41.86,3.99,45.85
PAY-000698,ORD-000698,apple_pay,paid,EUR,60.24,3.99,64.23
PAY-000699,ORD-000699,paypal,paid,EUR,21.39,3.99,25.38
PAY-000700,ORD-000700,google_pay,paid,EUR,17.67,0.0,17.67
PAY-000701,ORD-000701,paypal,paid,EUR,55.28,3.99,59.27
PAY-000702,ORD-000702,apple_pay,paid,EUR,61.7,3.99,65.69
PAY-000703,ORD-000703,paypal,paid,EUR,11.62,3.99,15.61
PAY-000704,ORD-000704,paypal,paid,EUR,26.85,0.0,26.85
PAY-000705,ORD-000705,paypal,paid,EUR,36.24,0.0,36.24
PAY-000706,ORD-000706,paypal,paid,EUR,63.51,0.0,63.51
PAY-000707,ORD-000707,card,paid,EUR,61.12,0.0,61.12
PAY-000708,ORD-000708,google_pay,paid,EUR,24.12,3.99,28.11
PAY-000709,ORD-000709,google_pay,paid,EUR,23.91,3.99,27.9
PAY-000710,ORD-000710,card,paid,EUR,30.54,3.99,34.53
PAY-000711,ORD-000711,card,refunded,EUR,23.44,3.99,27.43
PAY-000712,ORD-000712,apple_pay,paid,EUR,57.22,3.99,61.21
PAY-000713,ORD-000713,card,paid,EUR,53.86,3.99,57.85
PAY-000714,ORD-000714,paypal,paid,EUR,41.57,3.99,45.56
PAY-000715,ORD-000715,google_pay,paid,EUR,11.83,1.49,13.32
PAY-000716,ORD-000716,card,paid,EUR,14.52,3.99,18.51
PAY-000717,ORD-000717,card,refunded,EUR,58.47,3.99,62.46
PAY-000718,ORD-000718,card,paid,EUR,50.91,3.99,54.9
PAY-000719,ORD-000719,apple_pay,paid,EUR,25.13,0.0,25.13
PAY-000720,ORD-000720,card,paid,EUR,21.42,3.99,25.41
PAY-000721,ORD-000721,card,paid,EUR,30.54,3.99,34.53
PAY-000722,ORD-000722,card,paid,EUR,44.2,3.99,48.19
PAY-000723,ORD-000723,paypal,paid,EUR,58.69,3.99,62.68
PAY-000724,ORD-000724,card,paid,EUR,58.84,0.0,58.84
PAY-000725,ORD-000725,google_pay,paid,EUR,49.14,0.0,49.14
PAY-000726,ORD-000726,card,paid,EUR,51.21,3.99,55.2
PAY-000727,ORD-000727,google_pay,paid,EUR,53.2,3.99,57.19
PAY-000728,ORD-000728,google_pay,paid,EUR,62.38,3.99,66.37
PAY-000729,ORD-000729,google_pay,paid,EUR,39.24,3.99,43.23
PAY-000730,ORD-000730,apple_pay,paid,EUR,31.16,3.99,35.15
PAY-000731,ORD-000731,apple_pay,paid,EUR,17.64,0.0,17.64
PAY-000732,ORD-000732,google_pay,paid,EUR,19.47,0.0,19.47
PAY-000733,ORD-000733,apple_pay,paid,EUR,35.27,0.0,35.27
PAY-000734,ORD-000734,apple_pay,paid,EUR,36.99,3.99,40.98
PAY-000735,ORD-000735,apple_pay,paid,EUR,50.97,3.99,54.96
PAY-000736,ORD-000736,paypal,paid,EUR,27.33,3.99,31.32
PAY-000737,ORD-000737,google_pay,paid,EUR,44.04,3.99,48.03
PAY-000738,ORD-000738,card,paid,EUR,38.61,0.0,38.61
PAY-000739,ORD-000739,paypal,paid,EUR,13.36,1.49,14.85
PAY-000740,ORD-000740,apple_pay,paid,EUR,17.08,3.99,21.07
PAY-000741,ORD-000741,google_pay,paid,EUR,16.09,0.0,16.09
PAY-000742,ORD-000742,apple_pay,paid,EUR,59.13,0.0,59.13
PAY-000743,ORD-000743,paypal,paid,EUR,45.81,3.99,49.8
PAY-000744,ORD-000744,paypal,paid,EUR,61.2,0.0,61.2
PAY-000745,ORD-000745,google_pay,paid,EUR,13.59,3.99,17.58
