order_id,user_id,restaurant_id,order_datetime,order_status,refund_reason
ORD-000373,USR-0985,RES-0072,2025-04-27 10:42:00,delivered,
ORD-000374,USR-1527,RES-0021,2025-10-03 13:12:00,delivered,
ORD-000375,USR-1081,RES-0048,2025-09-01 10:55:00,delivered,
ORD-000376,USR-1451,RES-0057,2025-12-05 09:51:00,delivered,
ORD-000377,USR-0433,RES-0073,2024-09-11 11:39:00,delivered,
ORD-000378,USR-0664,RES-0017,2025-11-14 20:52:00,delivered,
ORD-000379,USR-0249,RES-0031,2024-11-05 12:33:00,delivered,
ORD-000380,USR-0430,RES-0048,2025-02-16 10:30:00,delivered,
ORD-000381,USR-0812,RES-0076,2024-07-25 23:05:00,delivered,
ORD-000382,USR-0298,RES-0064,2025-12-30 18:18:00,delivered,
ORD-000383,USR-0535,RES-0041,2025-08-23 10:57:00,cancelled,customer_complaint
ORD-000384,USR-1548,RES-0047,2025-08-03 21:39:00,delivered,
ORD-000385,USR-1545,RES-0077,2025-11-17 23:48:00,delivered,
ORD-000386,USR-0953,RES-0082,2025-08-04 13:41:00,delivered,
ORD-000387,USR-0849,RES-0060,2025-06-18 10:00:00,delivered,
ORD-000388,USR-0784,RES-0063,2025-05-18 23:23:00,delivered,
ORD-000389,USR-1101,RES-0025,2025-01-26 17:52:00,delivered,
ORD-000390,USR-0104,RES-0054,2025-02-15 19:59:00,delivered,
ORD-000391,USR-0920,RES-0026,2024-11-15 09:36:00,delivered,
ORD-000392,USR-0768,RES-0015,2025-10-16 23:13:00,delivered,
ORD-000393,USR-0551,RES-0046,2025-08-08 18:39:00,delivered,
ORD-000394,USR-0498,RES-0072,2025-06-06 16:49:00,delivered,
ORD-000395,USR-0633,RES-0001,2024-06-10 13:07:00,delivered,
ORD-000396,USR-1257,RES-0023,2025-09-29 17:32:00,delivered,
ORD-000397,USR-0636,RES-0040,2025-07-09 14:35:00,delivered,
ORD-000398,USR-0485,RES-0009,2025-11-09 13:32:00,delivered,
ORD-000399,USR-0999,RES-0078,2025-12-30 10:24:00,delivered,
ORD-000400,USR-0308,RES-0005,2025-08-10 09:06:00,delivered,
ORD-000401,USR-0399,RES-0018,2025-11-13 15:55:00,delivered,
ORD-000402,USR-0714,RES-0002,2025-10-18 21:03:00,delivered,
ORD-000403,USR-0353,RES-0064,2025-02-05 11:45:00,delivered,
ORD-000404,USR-0428,RES-0040,2025-08-29 19:53:00,delivered,
ORD-000405,USR-0421,RES-0040,2025-04-01 18:22:00,delivered,
ORD-000406,USR-0605,RES-0041,2025-04-02 12:31:00,delivered,
ORD-000407,USR-1090,RES-0072,2025-06-30 10:59:00,delivered,
ORD-000408,USR-0414,RES-0048,2025-07-11 11:39:00,delivered,
ORD-000409,USR-0863,RES-0064,2025-12-16 16:06:00,delivered,
ORD-000410,USR-0895,RES-0082,2025-12-01 19:45:00,delivered,
ORD-000411,USR-1134,RES-0075,2025-08-30 23:42:00,delivered,
ORD-000412,USR-0088,RES-0015,2025-09-23 13:58:00,delivered,
ORD-000413,USR-0799,RES-0063,2024-07-06 20:58:00,delivered,
ORD-000414,USR-0778,RES-0047,2025-07-21 09:07:00,delivered,
ORD-000415,USR-1452,RES-0022,2025-05-01 10:22:00,delivered,
ORD-000416,USR-0531,RES-0045,2025-10-02 16:17:00,delivered,
ORD-000417,USR-0369,RES-0077,2025-08-31 20:50:00,delivered,
ORD-000418,USR-1248,RES-0003,2025-12-03 18:41:00,delivered,
ORD-000419,USR-1495,RES-0004,2024-11-05 17:29:00,delivered,
ORD-000420,USR-0518,RES-0003,2025-02-27 12:39:00,delivered,
ORD-000421,USR-1544,RES-0056,2024-06-11 16:24:00,delivered,
ORD-000422,USR-1336,RES-0039,2024-08-14 23:31:00,delivered,
ORD-000423,USR-0147,RES-0038,2025-03-21 18:50:00,delivered,
ORD-000424,USR-0069,RES-0047,2025-12-11 12:11:00,delivered,
ORD-000425,USR-0416,RES-0069,2025-09-06 13:32:00,delivered,
ORD-000426,USR-1459,RES-0056,2025-05-13 10:37:00,delivered,
ORD-000427,USR-0226,RES-0033,2025-07-27 12:56:00,delivered,
ORD-000428,USR-1475,RES-0061,2025-12-05 10:08:00,delivered,
ORD-000429,USR-1350,RES-0057,2025-04-11 10:35:00,delivered,
ORD-000430,USR-0119,RES-0054,2025-01-23 14:31:00,delivered,
ORD-000431,USR-0278,RES-0003,2025-11-08 10:50:00,delivered,
ORD-000432,USR-0254,RES-0004,2025-12-17 09:14:00,delivered,
ORD-000433,USR-0306,RES-0038,2025-07-01 20:22:00,delivered,
ORD-000434,USR-1093,RES-0030,2025-11-22 12:15:00,delivered,
ORD-000435,USR-0687,RES-0047,2025-08-14 16:12:00,delivered,
ORD-000436,USR-0429,RES-0002,2024-11-20 13:36:00,delivered,
ORD-000437,USR-1161,RES-0036,2025-11-26 13:58:00,cancelled,damaged_food
ORD-000438,USR-0255,RES-0053,2025-12-04 15:10:00,delivered,
ORD-000439,USR-0865,RES-0020,2025-06-06 15:54:00,delivered,
ORD-000440,USR-0813,RES-0077,2025-12-21 09:29:00,delivered,
ORD-000441,USR-1266,RES-0029,2025-06-11 15:12:00,delivered,
ORD-000442,USR-0545,RES-0077,2025-12-07 13:02:00,delivered,
ORD-000443,USR-0048,RES-0058,2025-02-03 17:41:00,delivered,
ORD-000444,USR-1304,RES-0032,2025-02-07 19:20:00,delivered,
ORD-000445,USR-0313,RES-0066,2025-12-05 15:06:00,delivered,
ORD-000446,USR-0914,RES-0073,2025-02-21 20:32:00,delivered,
ORD-000447,USR-0626,RES-0060,2025-07-22 15:53:00,cancelled,damaged_food
ORD-000448,USR-1565,RES-0051,2025-12-29 17:51:00,delivered,
ORD-000449,USR-1165,RES-0036,2025-12-14 09:19:00,delivered,
ORD-000450,USR-1091,RES-0027,2024-05-27 20:56:00,delivered,
ORD-000451,USR-0243,RES-0018,2025-12-30 18:08:00,delivered,
ORD-000452,USR-1149,RES-0012,2025-11-13 21:13:00,delivered,
ORD-000453,USR-1540,RES-0081,2025-12-13 18:59:00,delivered,
ORD-000454,USR-0667,RES-0056,2025-12-14 21:00:00,delivered,
ORD-000455,USR-1236,RES-0033,2025-04-05 15:22:00,delivered,
ORD-000456,USR-0082,RES-0016,2025-04-03 16:38:00,delivered,
ORD-000457,USR-1289,RES-0076,2025-09-24 20:47:00,delivered,
ORD-000458,USR-0784,RES-0022,2025-07-13 18:23:00,delivered,
ORD-000459,USR-1548,RES-0062,2025-12-11 13:27:00,delivered,
ORD-000460,USR-0880,RES-0024,2025-11-27 21:52:00,cancelled,late_delivery
ORD-000461,USR-0041,RES-0030,2025-12-18 15:15:00,delivered,
ORD-000462,USR-1448,RES-0019,2025-12-05 13:16:00,delivered,
ORD-000463,USR-0760,RES-0059,2025-09-16 10:15:00,delivered,
ORD-000464,USR-1474,RES-0010,2025-11-10 19:04:00,delivered,
ORD-000465,USR-0697,RES-0030,2025-09-24 23:05:00,delivered,
ORD-000466,USR-0227,RES-0016,2025-05-09 10:52:00,delivered,
ORD-000467,USR-1232,RES-0025,2025-01-22 15:34:00,delivered,
ORD-000468,USR-1229,RES-0023,2025-04-25 18:46:00,delivered,
ORD-000469,USR-0338,RES-0029,2025-09-02 15:37:00,delivered,
ORD-000470,USR-1295,RES-0016,2024-11-30 14:52:00,delivered,
ORD-000471,USR-0473,RES-0037,2024-11-07 20:50:00,delivered,
ORD-000472,USR-1383,RES-0006,2025-05-07 13:41:00,delivered,
ORD-000473,USR-1526,RES-0035,2025-08-09 09:42:00,cancelled,late_delivery
ORD-000474,USR-0848,RES-0046,2025-12-29 10:42:00,delivered,
ORD-000475,USR-0905,RES-0011,2025-05-21 21:06:00,delivered,
ORD-000476,USR-0774,RES-0081,2025-09-11 22:17:00,delivered,
ORD-000477,USR-0734,RES-0045,2025-08-21 10:31:00,delivered,
ORD-000478,USR-0829,RES-0011,2025-08-27 14:09:00,delivered,
ORD-000479,USR-1124,RES-0060,2025-11-05 16:23:00,delivered,
ORD-000480,USR-1056,RES-0010,2024-09-24 21:44:00,delivered,
ORD-000481,USR-0593,RES-0004,2025-06-07 20:19:00,delivered,
ORD-000482,USR-0277,RES-0001,2024-12-17 10:09:00,delivered,
ORD-000483,USR-0301,RES-0032,2025-11-14 19:20:00,delivered,
ORD-000484,USR-0067,RES-0006,2025-02-26 21:24:00,delivered,
ORD-000485,USR-0558,RES-0056,2025-03-26 20:40:00,delivered,
ORD-000486,USR-0350,RES-0001,2025-08-14 20:53:00,delivered,
ORD-000487,USR-1234,RES-0076,2025-10-19 13:48:00,delivered,
ORD-000488,USR-0383,RES-0025,2025-11-08 11:30:00,delivered,
ORD-000489,USR-1233,RES-0081,2025-11-05 10:29:00,cancelled,wrong_items
ORD-000490,USR-0324,RES-0056,2025-01-23 19:45:00,delivered,
ORD-000491,USR-1284,RES-0009,2024-09-25 11:33:00,delivered,
ORD-000492,USR-0023,RES-0021,2024-11-12 18:52:00,delivered,
ORD-000493,USR-0445,RES-0057,2025-12-01 21:37:00,cancelled,late_delivery
ORD-000494,USR-0283,RES-0068,2024-04-20 18:03:00,delivered,
ORD-000495,USR-0764,RES-0038,2025-03-18 18:58:00,delivered,
ORD-000496,USR-0484,RES-0051,2025-09-08 22:21:00,delivered,
ORD-000497,USR-0004,RES-0030,2024-04-10 13:41:00,delivered,
ORD-000498,USR-1379,RES-0048,2025-06-21 22:50:00,delivered,
ORD-000499,USR-0548,RES-0023,2025-12-26 19:59:00,delivered,
ORD-000500,USR-0290,RES-0050,2025-07-03 21:45:00,cancelled,customer_complaint
ORD-000501,USR-1092,RES-0071,2025-07-14 09:43:00,delivered,
ORD-000502,USR-1087,RES-0050,2025-09-02 13:35:00,delivered,
ORD-000503,USR-0851,RES-0036,2025-08-06 10:29:00,delivered,
ORD-000504,USR-0728,RES-0080,2025-08-18 12:08:00,delivered,
ORD-000505,USR-0156,RES-0061,2025-09-26 10:03:00,cancelled,wrong_items
ORD-000506,USR-0712,RES-0004,2025-09-05 19:07:00,delivered,
ORD-000507,USR-0472,RES-0074,2024-05-02 10:54:00,delivered,
ORD-000508,USR-0981,RES-0028,2025-01-19 19:48:00,delivered,
ORD-000509,USR-0208,RES-0013,2025-09-09 22:28:00,delivered,
ORD-000510,USR-0255,RES-0046,2025-12-13 11:16:00,delivered,
ORD-000511,USR-0583,RES-0060,2025-11-07 23:04:00,delivered,
ORD-000512,USR-1242,RES-0042,2025-12-31 17:24:00,delivered,
ORD-000513,USR-0007,RES-0074,2025-11-14 21:49:00,delivered,
ORD-000514,USR-0902,RES-0080,2024-06-14 21:04:00,delivered,
ORD-000515,USR-1309,RES-0022,2024-03-04 15:24:00,delivered,
ORD-000516,USR-0007,RES-0014,2025-02-23 11:15:00,delivered,
ORD-000517,USR-1475,RES-0061,2025-12-07 21:20:00,cancelled,wrong_items
ORD-000518,USR-0490,RES-0030,2025-09-16 15:11:00,delivered,
ORD-000519,USR-0204,RES-0069,2024-04-21 11:34:00,delivered,
ORD-000520,USR-0550,RES-0080,2024-11-28 14:36:00,delivered,
ORD-000521,USR-1334,RES-0081,2025-03-28 20:16:00,delivered,
ORD-000522,USR-0556,RES-0055,2025-09-06 21:37:00,delivered,
ORD-000523,USR-0451,RES-0030,2025-09-06 09:33:00,delivered,
ORD-000524,USR-1521,RES-0012,2025-10-30 19:00:00,cancelled,damaged_food
ORD-000525,USR-1530,RES-0072,2024-09-29 11:44:00,delivered,
ORD-000526,USR-0025,RES-0061,2025-12-11 09:08:00,delivered,
ORD-000527,USR-0698,RES-0080,2025-05-17 16:27:00,delivered,
ORD-000528,USR-1298,RES-0029,2025-10-31 17:49:00,delivered,
ORD-000529,USR-0029,RES-0009,2025-08-12 14:32:00,delivered,
ORD-000530,USR-1037,RES-0031,2025-09-19 17:36:00,cancelled,customer_complaint
ORD-000531,USR-1483,RES-0029,2025-11-29 13:25:00,delivered,
ORD-000532,USR-1183,RES-0050,2025-10-24 10:23:00,delivered,
ORD-000533,USR-1309,RES-0044,2025-06-06 16:04:00,delivered,
ORD-000534,USR-0528,RES-0019,2025-09-09 17:55:00,delivered,
ORD-000535,USR-1572,RES-0053,2025-07-10 18:17:00,delivered,
ORD-000536,USR-1293,RES-0084,2025-12-13 15:57:00,delivered,
ORD-000537,USR-0078,RES-0033,2025-12-06 14:31:00,delivered,
ORD-000538,USR-0286,RES-0042,2025-10-09 16:47:00,delivered,
ORD-000539,USR-0607,RES-0006,2025-12-20 23:31:00,delivered,
ORD-000540,USR-0977,RES-0022,2025-08-30 12:31:00,delivered,
ORD-000541,USR-0256,RES-0063,2025-07-07 19:19:00,delivered,
ORD-000542,USR-1296,RES-0063,2025-04-05 09:02:00,delivered,
ORD-000543,USR-0786,RES-0061,2024-12-11 21:46:00,delivered,
ORD-000544,USR-0514,RES-0078,2025-08-31 12:07:00,delivered,
ORD-000545,USR-0467,RES-0043,2025-09-03 12:31:00,delivered,
ORD-000546,USR-0107,RES-0067,2025-07-03 11:47:00,delivered,
ORD-000547,USR-1492,RES-0040,2025-10-05 10:06:00,delivered,
ORD-000548,USR-0794,RES-0024,2025-10-31 09:30:00,delivered,
ORD-000549,USR-1388,RES-0027,2025-09-25 09:15:00,delivered,
ORD-000550,USR-1124,RES-0055,2025-05-14 12:51:00,delivered,
ORD-000551,USR-0988,RES-0001,2025-10-19 13:04:00,delivered,
ORD-000552,USR-0272,RES-0064,2025-09-17 11:53:00,delivered,
ORD-000553,USR-1186,RES-0018,2025-05-18 18:18:00,delivered,
ORD-000554,USR-0625,RES-0007,2025-09-22 12:04:00,delivered,
ORD-000555,USR-0869,RES-0054,2025-12-22 11:23:00,delivered,
ORD-000556,USR-0039,RES-0050,2025-11-25 15:20:00,delivered,
ORD-000557,USR-1530,RES-0042,2025-12-01 18:34:00,delivered,
ORD-000558,USR-0973,RES-0004,2025-04-27 23:22:00,delivered,
ORD-000559,USR-1445,RES-0019,2024-12-09 10:07:00,delivered,
ORD-000560,USR-1357,RES-0062,2025-10-31 14:48:00,delivered,
ORD-000561,USR-0356,RES-0011,2024-12-13 16:07:00,cancelled,late_delivery
ORD-000562,USR-0232,RES-0018,2025-03-30 09:27:00,delivered,
ORD-000563,USR-0813,RES-0012,2025-09-19 15:49:00,delivered,
ORD-000564,USR-0464,RES-0050,2025-11-24 23:50:00,delivered,
ORD-000565,USR-1327,RES-0006,2025-12-22 12:50:00,delivered,
ORD-000566,USR-0392,RES-0080,2024-10-17 15:44:00,delivered,
ORD-000567,USR-0781,RES-0061,2025-05-02 20:08:00,delivered,
ORD-000568,USR-0586,RES-0076,2025-10-17 13:33:00,delivered,
ORD-000569,USR-1556,RES-0028,2025-10-11 21:35:00,delivered,
ORD-000570,USR-0037,RES-0015,2025-09-02 11:45:00,delivered,
ORD-000571,USR-0121,RES-0079,2025-11-09 15:17:00,delivered,
ORD-000572,USR-0647,RES-0029,2024-12-22 15:00:00,delivered,
ORD-000573,USR-0270,RES-0029,2025-05-27 10:21:00,cancelled,customer_complaint
ORD-000574,USR-1539,RES-0079,2025-10-30 16:31:00,delivered,
ORD-000575,USR-1137,RES-0031,2025-10-03 19:13:00,delivered,
ORD-000576,USR-0964,RES-0034,2025-12-28 09:58:00,delivered,
ORD-000577,USR-0032,RES-0005,2025-10-29 13:07:00,delivered,
ORD-000578,USR-0999,RES-0031,2025-12-28 11:19:00,delivered,
ORD-000579,USR-0128,RES-0042,2025-09-04 22:10:00,delivered,
ORD-000580,USR-1088,RES-0023,2025-04-09 09:06:00,delivered,
ORD-000581,USR-0298,RES-0018,2025-12-12 19:39:00,delivered,
ORD-000582,USR-1163,RES-0077,2025-05-11 17:07:00,delivered,
ORD-000583,USR-1194,RES-0071,2025-10-19 22:26:00,delivered,
ORD-000584,USR-1391,RES-0008,2025-08-29 16:11:00,delivered,
ORD-000585,USR-1253,RES-0040,2024-11-29 12:49:00,delivered,
ORD-000586,USR-1031,RES-0014,2025-12-10 20:16:00,delivered,
ORD-000587,USR-0484,RES-0045,2025-09-03 20:08:00,delivered,
ORD-000588,USR-1219,RES-0056,2025-04-27 18:31:00,delivered,
ORD-000589,USR-1201,RES-0077,2025-03-22 11:13:00,cancelled,damaged_food
ORD-000590,USR-0371,RES-0078,2025-12-15 09:56:00,delivered,
ORD-000591,USR-0163,RES-0028,2025-08-28 13:45:00,cancelled,wrong_items
ORD-000592,USR-0395,RES-0060,2024-12-09 11:02:00,delivered,
ORD-000593,USR-1427,RES-0074,2025-09-20 11:18:00,delivered,
ORD-000594,USR-1388,RES-0005,2025-04-21 16:26:00,delivered,
ORD-000595,USR-0820,RES-0049,2024-12-17 12:56:00,delivered,
ORD-000596,USR-0267,RES-0016,2024-06-09 21:50:00,delivered,
ORD-000597,USR-0028,RES-0069,2025-12-31 22:07:00,delivered,
ORD-000598,USR-0737,RES-0055,2025-07-20 22:14:00,delivered,
ORD-000599,USR-0637,RES-0071,2025-06-18 16:55:00,cancelled,damaged_food
ORD-000600,USR-0272,RES-0031,2025-04-18 13:00:00,delivered,
ORD-000601,USR-0567,RES-0062,2025-11-17 19:03:00,delivered,
ORD-000602,USR-1437,RES-0012,2025-08-21 22:22:00,delivered,
ORD-000603,USR-0664,RES-0019,2025-12-31 21:35:00,delivered,
ORD-000604,USR-1407,RES-0044,2025-03-03 09:02:00,cancelled,late_delivery
ORD-000605,USR-0043,RES-0075,2025-09-29 13:24:00,delivered,
ORD-000606,USR-0950,RES-0054,2025-12-14 22:06:00,delivered,
ORD-000607,USR-1171,RES-0065,2024-09-03 10:35:00,delivered,
ORD-000608,USR-1121,RES-0075,2025-12-10 20:26:00,cancelled,wrong_items
ORD-000609,USR-1126,RES-0001,2025-12-07 22:56:00,delivered,
ORD-000610,USR-0333,RES-0064,2024-04-02 09:30:00,delivered,
ORD-000611,USR-0829,RES-0038,2025-09-12 21:31:00,delivered,
ORD-000612,USR-0999,RES-0057,2025-12-28 09:44:00,delivered,
ORD-000613,USR-0202,RES-0019,2025-10-12 13:29:00,delivered,
ORD-000614,USR-1557,RES-0057,2025-11-04 18:55:00,delivered,
ORD-000615,USR-0510,RES-0041,2025-01-21 17:16:00,delivered,
ORD-000616,USR-0070,RES-0048,2025-12-08 14:33:00,delivered,
ORD-000617,USR-0873,RES-0049,2025-03-12 21:17:00,delivered,
ORD-000618,USR-1072,RES-0072,2025-09-19 17:36:00,delivered,
ORD-000619,USR-1507,RES-0049,2025-12-02 10:39:00,delivered,
ORD-000620,USR-0357,RES-0071,2025-07-29 10:01:00,delivered,
ORD-000621,USR-0908,RES-0037,2025-12-20 18:50:00,delivered,
ORD-000622,USR-0816,RES-0058,2025-09-25 09:23:00,delivered,
ORD-000623,USR-1336,RES-0078,2025-10-25 17:45:00,delivered,
ORD-000624,USR-1265,RES-0005,2025-12-27 21:13:00,delivered,
ORD-000625,USR-0301,RES-0034,2025-05-05 21:17:00,delivered,
ORD-000626,USR-1390,RES-0034,2025-08-18 21:46:00,delivered,
ORD-000627,USR-1112,RES-0050,2025-12-20 12:48:00,delivered,
ORD-000628,USR-0609,RES-0046,2025-09-21 17:26:00,delivered,
ORD-000629,USR-0631,RES-0017,2025-05-30 19:27:00,delivered,
ORD-000630,USR-0815,RES-0067,2024-03-05 14:22:00,delivered,
ORD-000631,USR-1340,RES-0026,2025-05-28 17:53:00,delivered,
ORD-000632,USR-0343,RES-0078,2025-12-27 17:43:00,delivered,
ORD-000633,USR-0336,RES-0014,2025-08-22 10:41:00,delivered,
ORD-000634,USR-0364,RES-0084,2025-11-20 20:51:00,cancelled,late_delivery
ORD-000635,USR-1531,RES-0020,2025-12-18 10:11:00,delivered,
ORD-000636,USR-0197,RES-0065,2025-11-09 23:00:00,delivered,
ORD-000637,USR-0407,RES-0039,2025-12-06 14:29:00,delivered,
ORD-000638,USR-1241,RES-0044,2025-12-14 11:31:00,delivered,
ORD-000639,USR-0063,RES-0001,2025-12-29 13:16:00,delivered,
ORD-000640,USR-1063,RES-0063,2025-03-02 19:34:00,cancelled,damaged_food
ORD-000641,USR-0396,RES-0024,2024-12-21 15:28:00,delivered,
ORD-000642,USR-1386,RES-0005,2025-12-29 13:05:00,delivered,
ORD-000643,USR-0290,RES-0073,2025-11-24 15:39:00,delivered,
ORD-000644,USR-0751,RES-0035,2025-02-25 18:21:00,delivered,
ORD-000645,USR-1476,RES-0029,2024-11-30 16:37:00,delivered,
ORD-000646,USR-1539,RES-0013,2025-12-10 15:07:00,delivered,
ORD-000647,USR-0720,RES-0076,2024-11-07 18:08:00,delivered,
ORD-000648,USR-0902,RES-0034,2024-11-09 11:50:00,delivered,
ORD-000649,USR-1406,RES-0078,2025-12-12 13:04:00,delivered,
ORD-000650,USR-1358,RES-0005,2024-12-15 21:47:00,delivered,
ORD-000651,USR-0639,RES-0010,2025-09-16 13:13:00,delivered,
ORD-000652,USR-1343,RES-0064,2025-07-02 13:11:00,cancelled,wrong_items
ORD-000653,USR-0749,RES-0028,2024-12-24 19:59:00,delivered,
ORD-000654,USR-0772,RES-0071,2024-11-20 18:08:00,delivered,
ORD-000655,USR-1410,RES-0078,2025-12-11 09:28:00,delivered,
ORD-000656,USR-0268,RES-0018,2025-11-03 09:41:00,cancelled,wrong_items
ORD-000657,USR-0960,RES-0066,2025-11-11 14:05:00,cancelled,customer_complaint
ORD-000658,USR-1194,RES-0023,2025-08-03 16:13:00,delivered,
ORD-000659,USR-0428,RES-0048,2025-05-26 21:09:00,cancelled,customer_complaint
ORD-000660,USR-0923,RES-0075,2025-07-19 11:08:00,delivered,
ORD-000661,USR-0366,RES-0002,2025-12-01 11:23:00,delivered,
ORD-000662,USR-0368,RES-0025,2025-11-23 10:39:00,cancelled,wrong_items
ORD-000663,USR-0302,RES-0009,2025-08-01 20:58:00,cancelled,customer_complaint
ORD-000664,USR-1426,RES-0024,2025-12-06 10:46:00,delivered,
ORD-000665,USR-1082,RES-0083,2024-11-21 23:00:00,delivered,
ORD-000666,USR-1478,RES-0001,2025-07-11 14:02:00,delivered,
ORD-000667,USR-1157,RES-0001,2025-07-04 21:37:00,delivered,
ORD-000668,USR-0382,RES-0031,2025-12-14 17:40:00,delivered,
ORD-000669,USR-0654,RES-0038,2025-06-23 12:50:00,cancelled,customer_complaint
ORD-000670,USR-1003,RES-0025,2025-09-21 11:16:00,delivered,
ORD-000671,USR-0592,RES-0079,2025-04-01 19:42:00,cancelled,damaged_food
ORD-000672,USR-0248,RES-0070,2024-07-18 16:20:00,delivered,
ORD-000673,USR-0787,RES-0084,2025-06-07 09:58:00,delivered,
ORD-000674,USR-0846,RES-0038,2025-02-11 11:45:00,delivered,
ORD-000675,USR-1014,RES-0007,2025-01-13 15:23:00,delivered,
ORD-000676,USR-0949,RES-0085,2025-11-10 20:45:00,cancelled,late_delivery
ORD-000677,USR-0883,RES-0029,2025-11-10 18:57:00,delivered,
ORD-000678,USR-0498,RES-0050,2025-09-21 11:12:00,delivered,
ORD-000679,USR-0605,RES-0005,2025-03-10 20:57:00,delivered,
ORD-000680,USR-0263,RES-0024,2025-08-24 18:05:00,delivered,
ORD-000681,USR-0437,RES-0045,2025-05-10 12:07:00,delivered,
ORD-000682,USR-1034,RES-0002,2024-12-09 10:59:00,cancelled,damaged_food
ORD-000683,USR-0868,RES-0013,2025-10-16 23:00:00,delivered,
ORD-000684,USR-0848,RES-0037,2025-12-20 20:18:00,delivered,
ORD-000685,USR-0779,RES-0009,2025-12-28 18:48:00,delivered,
ORD-000686,USR-1189,RES-0076,2025-10-19 12:48:00,delivered,
ORD-000687,USR-0793,RES-0010,2025-12-14 16:55:00,delivered,
ORD-000688,USR-0333,RES-0038,2024-11-05 22:37:00,delivered,
ORD-000689,USR-0810,RES-0075,2025-11-07 11:06:00,delivered,
ORD-000690,USR-1221,RES-0078,2024-04-05 20:48:00,delivered,
ORD-000691,USR-0309,RES-0029,2025-10-17 22:40:00,delivered,
ORD-000692,USR-0043,RES-0069,2025-10-31 19:57:00,delivered,
ORD-000693,USR-1509,RES-0030,2025-12-16 10:54:00,delivered,
ORD-000694,USR-1259,RES-0079,2025-12-31 22:23:00,delivered,
ORD-000695,USR-0701,RES-0027,2025-05-26 21:13:00,delivered,
ORD-000696,USR-0370,RES-0019,2025-11-27 23:41:00,delivered,
ORD-000697,USR-1533,RES-0036,2025-11-03 14:36:00,delivered,
ORD-000698,USR-1375,RES-0026,2025-12-11 22:07:00,delivered,
ORD-000699,USR-0934,RES-0023,2025-11-16 21:13:00,delivered,
ORD-000700,USR-0126,RES-0002,2025-08-18 09:09:00,delivered,
ORD-000701,USR-0335,RES-0060,2025-12-10 11:22:00,delivered,
ORD-000702,USR-0767,RES-0011,2025-03-30 14:33:00,delivered,
ORD-000703,USR-0289,RES-0065,2024-12-30 09:18:00,delivered,
ORD-000704,USR-0583,RES-0057,2025-10-16 23:04:00,delivered,
ORD-000705,USR-0126,RES-0013,2025-10-05 11:48:00,delivered,
ORD-000706,USR-0723,RES-0045,2025-01-08 13:21:00,delivered,
ORD-000707,USR-1278,RES-0052,2025-12-02 21:19:00,delivered,
ORD-000708,USR-0955,RES-0075,2025-12-15 20:23:00,delivered,
ORD-000709,USR-1150,RES-0021,2025-08-16 14:52:00,delivered,
ORD-000710,USR-0019,RES-0001,2024-05-20 17:18:00,delivered,
ORD-000711,USR-1095,RES-0054,2025-09-18 20:44:00,cancelled,wrong_items
ORD-000712,USR-0187,RES-0036,2025-07-22 20:34:00,delivered,
ORD-000713,USR-0150,RES-0035,2025-08-30 23:58:00,delivered,
ORD-000714,USR-0389,RES-0035,2025-12-07 22:33:00,delivered,
ORD-000715,USR-0627,RES-0081,2025-12-30 17:44:00,delivered,
ORD-000716,USR-1079,RES-0031,2025-07-08 14:26:00,delivered,
ORD-000717,USR-0124,RES-0006,2025-12-16 20:00:00,cancelled,damaged_food
ORD-000718,USR-1298,RES-0012,2024-12-22 13:44:00,delivered,
ORD-000719,USR-0002,RES-0030,2025-03-28 23:38:00,delivered,
ORD-000720,USR-0539,RES-0060,2024-12-16 11:45:00,delivered,
ORD-000721,USR-0977,RES-0021,2025-11-20 22:06:00,delivered,
ORD-000722,USR-0657,RES-0006,2025-09-03 22:04:00,delivered,
ORD-000723,USR-0064,RES-0070,2025-10-09 11:50:00,delivered,
ORD-000724,USR-0129,RES-0020,2025-11-22 23:12:00,delivered,
ORD-000725,USR-0293,RES-0067,2025-03-17 09:12:00,delivered,
ORD-000726,USR-1243,RES-0073,2025-11-06 17:37:00,delivered,
ORD-000727,USR-0550,RES-0059,2025-06-23 21:22:00,delivered,
ORD-000728,USR-0265,RES-0006,2024-11-04 19:00:00,delivered,
ORD-000729,USR-1069,RES-0019,2024-05-06 23:38:00,delivered,
ORD-000730,USR-0956,RES-0073,2024-07-23 11:42:00,delivered,
ORD-000731,USR-1190,RES-0073,2025-12-12 15:58:00,delivered,
ORD-000732,USR-0194,RES-0064,2025-12-25 13:03:00,delivered,
ORD-000733,USR-1573,RES-0063,2025-05-27 21:46:00,delivered,
ORD-000734,USR-1289,RES-0077,2025-06-01 18:04:00,delivered,
ORD-000735,USR-0634,RES-0081,2025-08-15 21:00:00,delivered,
ORD-000736,USR-0588,RES-0079,2025-12-26 14:47:00,delivered,
